x_axis, y_axis
1, 0
92, 45
31, 40
85, 56
31, 57
68, 52
97, 20
67, 4
53, 65
97, 73
52, 14
57, 21
85, 49
24, 40
28, 83
36, 0
70, 60
50, 23
3, 27
59, 45
42, 66
21, 12
94, 22
93, 45
76, 99
7, 82
76, 55
97, 11
85, 80
2, 77
84, 81
1, 57
57, 82
91, 95
12, 86
31, 74
46, 19
56, 33
35, 49
65, 9
63, 48
9, 33
2, 7
38, 82
22, 47
98, 48
93, 91
16, 67
48, 94
2, 97
25, 81
21, 46
49, 50
17, 0
51, 88
67, 2
97, 40
4, 1
96, 71
33, 5
94, 72
45, 22
13, 47
6, 23
92, 52
33, 99
63, 48
49, 40
9, 59
88, 12
38, 29
76, 84
64, 14
81, 88
0, 45
57, 84
99, 52
91, 51
95, 37
73, 12
88, 62
52, 52
54, 0
91, 82
44, 86
52, 82
13, 25
38, 8
59, 57
85, 85
93, 38
83, 45
51, 45
76, 93
40, 72
74, 67
9, 30
31, 58
2, 50
65, 52
49, 15
81, 69
90, 69
49, 77
16, 61
16, 59
77, 5
79, 51
15, 94
35, 47
0, 79
27, 32
42, 31
53, 77
79, 62
43, 5
48, 5
51, 33
82, 4
81, 25
66, 7
46, 64
79, 14
27, 39
68, 62
18, 27
83, 24
40, 58
54, 5
40, 40
55, 27
83, 28
69, 40
78, 12
29, 52
17, 27
14, 77
62, 75
92, 27
78, 89
90, 98
46, 48
97, 52
64, 26
91, 83
12, 7
33, 62
92, 13
44, 7
82, 30
52, 72
18, 30
48, 87
40, 51
28, 20
17, 5
69, 30
87, 50
19, 54
70, 91
90, 31
73, 35
32, 33
12, 59
30, 4
75, 25
27, 41
20, 13
68, 45
35, 23
7, 17
67, 39
44, 79
54, 33
77, 67
59, 50
27, 23
12, 78
73, 10
25, 1
62, 61
78, 5
89, 57
42, 68
40, 39
5, 0
59, 49
7, 21
64, 2
30, 32
70, 88
84, 42
81, 36
39, 10
6, 37
96, 60
24, 0
54, 26
61, 76
37, 10
81, 44
52, 8
65, 49
24, 32
75, 53
25, 1
7, 20
9, 65
29, 76
41, 74
55, 36
26, 19
51, 9
74, 99
5, 67
51, 7
58, 56
93, 51
11, 60
83, 83
31, 80
44, 39
73, 40
86, 23
66, 21
65, 58
89, 30
42, 26
53, 47
6, 18
99, 88
16, 40
26, 54
56, 97
71, 73
25, 40
35, 35
96, 26
15, 92
59, 96
42, 95
24, 88
18, 95
6, 20
63, 72
26, 16
41, 99
70, 87
78, 81
96, 90
22, 89
89, 55
93, 19
11, 90
62, 9
93, 34
38, 65
28, 57
13, 30
48, 83
11, 92
61, 42
75, 90
94, 27
27, 59
46, 82
68, 10
64, 32
10, 44
0, 6
62, 52
28, 81
52, 62
45, 69
57, 66
30, 16
26, 47
47, 72
43, 38
83, 77
12, 15
77, 98
7, 48
56, 21
94, 28
22, 5
47, 84
61, 15
23, 28
80, 17
7, 81
29, 43
58, 10
19, 30
65, 89
34, 47
31, 48
3, 23
12, 64
89, 24
99, 7
93, 22
24, 59
43, 25
69, 91
81, 78
2, 59
48, 33
27, 17
27, 53
39, 62
64, 26
92, 12
94, 8
38, 30
28, 42
81, 77
7, 60
89, 47
16, 0
58, 55
77, 38
74, 59
49, 56
98, 15
73, 60
69, 84
49, 87
95, 23
23, 11
58, 17
26, 34
90, 60
86, 85
67, 70
60, 55
2, 31
28, 41
99, 17
18, 58
83, 48
70, 66
18, 44
95, 19
41, 93
33, 54
20, 9
95, 7
78, 94
62, 40
79, 77
79, 71
69, 76
10, 60
69, 72
46, 63
61, 55
40, 6
86, 73
28, 90
56, 94
37, 13
31, 39
7, 32
39, 52
69, 93
29, 36
97, 70
36, 71
25, 0
85, 17
40, 98
29, 98
16, 93
10, 54
7, 25
55, 39
32, 25
68, 50
16, 83
68, 76
78, 96
20, 52
96, 9
48, 13
28, 17
81, 69
60, 49
77, 20
89, 94
95, 52
69, 16
14, 92
47, 29
7, 86
2, 0
49, 50
40, 84
95, 12
62, 98
16, 41
89, 70
68, 75
79, 31
87, 16
69, 41
62, 68
96, 55
82, 1
12, 22
88, 2
50, 76
67, 85
69, 91
0, 53
67, 49
33, 80
71, 91
6, 36
65, 97
57, 43
71, 54
30, 23
5, 90
8, 63
51, 47
91, 5
41, 77
46, 39
36, 88
75, 56
76, 44
18, 15
40, 88
2, 52
95, 58
49, 45
30, 0
16, 62
62, 12
97, 1
3, 5
53, 12
82, 76
8, 55
1, 58
71, 65
71, 32
84, 88
95, 64
29, 3
91, 41
68, 5
41, 72
61, 91
30, 57
93, 78
69, 90
95, 40
48, 19
60, 28
58, 79
86, 32
9, 49
30, 17
28, 69
71, 49
75, 58
54, 27
20, 92
87, 24
29, 46
83, 32
75, 51
85, 19
56, 14
11, 94
17, 52
31, 84
98, 60
62, 47
1, 72
98, 50
59, 17
14, 36
93, 45
69, 73
31, 36
24, 32
74, 76
17, 30
64, 46
1, 50
99, 31
23, 17
2, 38
32, 20
61, 59
60, 20
53, 41
66, 7
11, 28
43, 49
76, 7
6, 66
61, 5
25, 64
95, 15
69, 88
68, 3
97, 16
72, 47
9, 72
64, 57
8, 1
2, 21
15, 19
85, 34
29, 98
13, 70
26, 48
19, 66
15, 14
81, 1
37, 67
76, 69
46, 99
98, 76
72, 53
37, 84
39, 66
45, 97
52, 33
53, 55
83, 50
66, 98
97, 55
90, 35
22, 87
37, 52
22, 1
42, 69
87, 83
86, 73
25, 80
59, 21
73, 39
1, 56
80, 94
67, 14
81, 10
28, 83
78, 83
67, 21
93, 37
63, 99
73, 75
53, 22
51, 83
68, 21
44, 2
68, 11
40, 47
76, 58
61, 61
3, 17
12, 56
74, 24
28, 34
16, 81
0, 35
59, 95
35, 85
88, 91
96, 25
24, 35
42, 0
92, 80
8, 99
4, 90
92, 60
8, 34
15, 74
4, 30
88, 26
17, 51
70, 49
81, 80
30, 4
72, 79
51, 94
41, 77
67, 12
9, 92
30, 78
4, 41
1, 59
53, 3
22, 15
12, 55
88, 25
39, 12
45, 64
6, 69
77, 74
49, 42
75, 3
91, 5
11, 73
26, 15
8, 75
64, 6
78, 78
28, 61
45, 75
73, 53
74, 5
30, 72
66, 11
36, 66
21, 21
83, 37
54, 82
33, 45
62, 93
88, 25
96, 34
53, 9
18, 8
55, 99
71, 1
63, 66
66, 37
40, 79
79, 39
17, 5
0, 94
85, 83
9, 2
44, 80
70, 52
9, 26
20, 26
58, 57
97, 74
24, 41
91, 24
98, 30
38, 90
64, 56
74, 96
90, 12
31, 35
66, 59
41, 18
72, 78
34, 22
32, 2
20, 54
39, 19
73, 6
55, 47
55, 13
3, 4
25, 73
9, 65
38, 44
60, 93
17, 65
7, 17
94, 36
16, 33
29, 13
5, 86
28, 74
21, 20
9, 46
94, 46
50, 59
1, 33
50, 92
94, 88
42, 94
94, 55
93, 2
65, 27
45, 7
28, 36
43, 46
96, 64
57, 47
98, 77
21, 72
17, 91
97, 80
33, 29
82, 33
66, 42
51, 75
50, 35
78, 1
98, 40
18, 47
45, 70
48, 49
18, 93
29, 12
73, 44
57, 59
74, 34
83, 52
94, 78
18, 73
46, 14
52, 14
15, 74
68, 22
15, 89
26, 82
42, 34
90, 83
91, 55
14, 88
15, 93
90, 48
51, 37
13, 65
5, 74
86, 14
98, 22
18, 54
86, 99
48, 16
50, 95
35, 14
7, 83
10, 81
22, 25
8, 1
46, 10
48, 57
58, 95
86, 6
3, 78
76, 42
24, 99
92, 87
63, 41
25, 47
67, 20
54, 16
51, 2
87, 29
13, 73
25, 28
50, 30
58, 3
44, 0
99, 66
54, 98
96, 15
82, 9
90, 23
74, 71
91, 27
83, 25
49, 50
35, 0
5, 56
91, 88
21, 79
11, 81
25, 60
31, 9
73, 66
99, 99
53, 65
35, 77
40, 71
22, 70
13, 84
20, 69
83, 15
21, 31
44, 60
69, 25
36, 93
70, 62
28, 34
83, 61
5, 21
19, 35
58, 41
15, 55
41, 55
58, 10
40, 55
80, 25
83, 11
55, 39
4, 52
24, 78
69, 63
11, 51
49, 69
93, 97
49, 15
25, 9
57, 62
21, 4
43, 51
77, 75
44, 96
47, 19
29, 32
70, 30
40, 31
7, 79
75, 89
73, 23
15, 73
92, 20
15, 10
77, 52
86, 4
40, 10
56, 49
45, 97
80, 30
11, 99
68, 92
12, 64
39, 80
74, 24
81, 49
84, 8
78, 71
92, 73
96, 79
25, 35
50, 12
86, 15
87, 43
42, 22
72, 6
22, 31
54, 60
99, 80
4, 87
44, 18
36, 4
19, 62
13, 86
49, 46
23, 58
72, 99
35, 29
77, 80
98, 41
38, 96
25, 94
63, 9
13, 37
96, 36
81, 91
79, 50
84, 18
91, 76
42, 39
48, 2
41, 33
71, 14
29, 60
22, 71
85, 2
88, 81
66, 0
52, 4
35, 43
20, 85
94, 57
94, 92
55, 12
56, 95
83, 80
22, 35
12, 40
37, 62
86, 54
48, 73
95, 1
57, 96
98, 5
68, 28
86, 41
71, 65
18, 72
86, 22
91, 37
51, 77
24, 37
85, 48
43, 2
91, 45
0, 14
40, 19
50, 17
69, 78
93, 32
2, 27
50, 75
83, 25
71, 66
94, 72
88, 76
51, 61
23, 2
97, 58
35, 81
27, 18
18, 34
10, 58
14, 41
75, 75
3, 37
31, 97
93, 47
6, 65
33, 58
80, 3
71, 66
59, 78
35, 24
53, 27
66, 63
0, 46
61, 53
95, 39
72, 19
56, 54
94, 23
23, 30
53, 3
7, 11
85, 31
36, 3
88, 51
13, 71
53, 46
99, 17
89, 62
47, 88
90, 46
76, 18
40, 13
40, 46
11, 85
57, 76
54, 57
0, 7
81, 27
16, 8
32, 56
23, 49
94, 53
65, 67
60, 51
24, 3
77, 28
19, 0
99, 85
58, 9
63, 69
81, 39
50, 32
2, 37
42, 68
92, 56
87, 87
29, 64
88, 53
30, 99
93, 21
76, 87
17, 91
50, 97
53, 16
7, 14
34, 69
82, 94
84, 31
9, 70
71, 7
40, 55
98, 56
88, 12
9, 79
15, 51
35, 59
29, 26
56, 64
45, 14
14, 38
55, 63
23, 40
88, 28
82, 28
4, 32
95, 95
43, 85
70, 32
84, 60
19, 17
89, 26
71, 58
2, 83
49, 95
52, 61
9, 99
62, 25
3, 38
97, 8
67, 91
80, 98
38, 80
25, 19
86, 15
63, 96
48, 60
15, 78
46, 44
53, 1
35, 65
35, 88
14, 51
26, 5
8, 86
24, 73
99, 20
0, 16
10, 31
7, 73
55, 36
94, 11
90, 85
5, 12
25, 37
43, 42
50, 17
44, 47
14, 62
57, 26
46, 67
80, 52
39, 23
71, 49
27, 83
93, 83
83, 83
53, 92
25, 59
18, 14
64, 28
30, 42
50, 18
10, 76
85, 52
74, 49
36, 38
70, 5
40, 3
54, 50
52, 8
70, 94
70, 51
33, 56
75, 64
63, 11
16, 89
81, 91
73, 45
63, 14
6, 60
29, 9
68, 70
21, 92
62, 81
87, 52
67, 12
47, 94
29, 18
82, 1
72, 51
47, 43
58, 2
18, 46
16, 93
79, 33
86, 26
56, 83
92, 13
33, 62
10, 41
41, 92
62, 62
8, 58
34, 41
60, 76
60, 19
32, 76
41, 16
84, 61
42, 8
46, 2
31, 7
38, 73
28, 92
53, 77
3, 93
2, 55
53, 26
96, 18
90, 86
26, 92
20, 20
26, 23
72, 29
31, 46
9, 49
64, 70
21, 16
11, 26
4, 16
78, 44
60, 73
69, 47
30, 48
21, 68
31, 76
49, 42
18, 82
94, 8
11, 93
41, 48
28, 70
58, 80
22, 79
85, 71
17, 23
79, 94
16, 58
90, 84
20, 47
87, 85
39, 66
40, 54
78, 68
2, 37
4, 47
63, 63
40, 34
30, 4
19, 30
90, 80
20, 43
53, 65
62, 13
11, 22
81, 35
57, 75
92, 43
15, 71
85, 50
73, 10
30, 72
84, 63
27, 42
21, 3
76, 16
49, 65
35, 92
98, 23
13, 55
55, 93
23, 67
29, 51
33, 52
82, 48
7, 14
80, 47
83, 73
18, 59
36, 94
13, 14
16, 41
79, 82
88, 85
16, 4
93, 53
30, 82
47, 12
45, 27
69, 45
46, 81
45, 90
59, 42
72, 85
22, 82
39, 76
43, 60
33, 25
10, 80
73, 77
37, 84
51, 42
53, 17
16, 50
24, 46
91, 57
49, 59
5, 1
47, 47
49, 5
38, 92
14, 68
50, 90
26, 92
34, 58
34, 30
68, 64
4, 68
10, 95
47, 92
17, 24
19, 5
26, 41
1, 45
43, 71
61, 47
63, 7
46, 77
43, 34
55, 84
78, 58
86, 2
75, 96
0, 60
28, 25
29, 32
93, 29
74, 14
96, 54
77, 95
1, 17
28, 25
32, 67
64, 98
1, 93
26, 98
3, 76
40, 66
77, 20
7, 19
84, 95
66, 13
41, 73
75, 68
66, 25
56, 31
38, 28
46, 59
45, 11
90, 99
84, 49
2, 46
23, 6
74, 47
75, 30
30, 40
33, 74
46, 30
6, 41
60, 83
71, 29
19, 91
78, 74
13, 4
2, 91
24, 29
85, 0
31, 49
57, 0
18, 89
5, 71
48, 55
60, 27
33, 44
46, 36
30, 9
31, 66
95, 48
12, 55
83, 10
68, 97
49, 52
96, 25
11, 42
0, 57
63, 45
10, 55
84, 1
63, 63
85, 39
10, 56
24, 51
40, 66
94, 15
85, 29
41, 1
71, 23
60, 11
3, 64
70, 15
20, 40
97, 96
42, 1
88, 15
51, 5
98, 85
52, 90
12, 27
72, 10
54, 74
14, 66
9, 83
14, 46
20, 5
8, 34
76, 79
80, 15
74, 87
91, 2
59, 54
80, 85
73, 40
56, 40
17, 36
17, 85
12, 27
21, 34
70, 73
16, 33
42, 5
68, 62
70, 48
91, 11
93, 98
30, 21
78, 35
2, 63
10, 70
98, 73
63, 59
46, 64
7, 76
2, 95
24, 56
81, 75
93, 86
72, 49
24, 53
77, 15
13, 28
96, 7
81, 8
44, 78
25, 99
26, 95
42, 89
90, 99
4, 26
11, 42
61, 70
89, 47
24, 86
31, 52
27, 82
79, 80
90, 18
88, 34
40, 48
17, 9
96, 76
69, 44
17, 74
54, 56
40, 10
73, 49
66, 6
11, 88
29, 91
98, 0
92, 42
75, 70
39, 87
97, 71
86, 72
40, 82
26, 75
66, 20
34, 0
50, 63
4, 49
29, 54
49, 45
51, 9
22, 43
13, 24
90, 43
28, 22
19, 97
49, 77
43, 87
93, 78
41, 17
26, 30
78, 82
60, 85
30, 23
89, 63
92, 11
14, 28
43, 79
75, 25
8, 16
59, 32
48, 49
90, 11
96, 55
2, 90
4, 17
8, 62
37, 98
20, 30
26, 78
31, 78
31, 53
97, 25
90, 85
30, 53
35, 45
45, 73
36, 93
79, 82
82, 89
39, 84
61, 55
31, 84
0, 33
27, 71
21, 56
6, 54
54, 54
2, 31
74, 84
1, 25
68, 36
40, 34
49, 72
21, 10
1, 73
50, 1
9, 73
2, 67
81, 57
81, 4
40, 43
81, 77
34, 56
83, 25
0, 43
22, 54
48, 98
27, 83
97, 87
12, 25
58, 1
12, 75
87, 99
78, 35
61, 24
39, 16
5, 52
2, 70
77, 25
11, 80
71, 11
15, 15
15, 61
85, 56
43, 88
16, 76
30, 52
9, 76
96, 90
44, 35
64, 96
4, 93
56, 23
79, 24
1, 25
60, 10
21, 74
80, 31
96, 9
91, 70
41, 88
71, 82
52, 78
40, 84
39, 8
22, 41
46, 98
32, 47
1, 53
4, 48
38, 27
33, 59
68, 43
20, 81
13, 47
43, 66
0, 7
8, 91
36, 27
44, 85
95, 17
2, 72
25, 86
72, 63
93, 49
88, 56
63, 43
95, 6
96, 62
78, 38
13, 86
4, 70
65, 32
5, 79
7, 87
55, 86
5, 99
1, 45
21, 52
22, 79
28, 6
21, 64
45, 77
45, 1
60, 43
14, 28
31, 54
78, 83
37, 16
64, 64
72, 52
83, 66
96, 8
45, 45
28, 48
16, 87
67, 10
65, 27
23, 10
4, 20
18, 24
96, 21
71, 39
6, 95
3, 87
10, 49
5, 15
15, 45
20, 41
74, 27
13, 35
33, 60
89, 66
65, 88
13, 7
33, 48
85, 57
19, 37
17, 45
91, 23
99, 91
17, 87
67, 94
48, 76
25, 29
74, 34
34, 61
35, 3
62, 52
87, 60
29, 46
76, 90
12, 12
51, 83
65, 86
43, 80
2, 56
60, 80
42, 66
38, 72
45, 68
38, 53
88, 56
25, 31
45, 98
84, 33
44, 73
23, 0
98, 17
4, 16
80, 93
52, 57
34, 89
89, 86
6, 45
83, 45
20, 56
45, 83
83, 62
32, 66
11, 87
79, 1
56, 89
6, 41
11, 13
26, 27
84, 56
90, 43
5, 82
34, 72
13, 69
25, 79
41, 75
67, 36
31, 82
21, 73
95, 83
87, 16
4, 51
10, 68
54, 44
21, 54
61, 83
28, 61
72, 61
24, 74
10, 21
81, 25
13, 80
1, 59
72, 52
33, 0
73, 89
44, 71
82, 7
19, 35
35, 59
95, 16
94, 89
87, 33
25, 47
45, 91
81, 76
94, 25
53, 25
29, 82
19, 46
38, 64
54, 18
77, 3
1, 47
82, 28
81, 54
25, 76
20, 12
9, 69
2, 49
12, 4
9, 65
14, 51
5, 10
98, 96
31, 96
25, 49
12, 3
88, 21
64, 92
2, 25
66, 24
54, 23
17, 43
57, 84
24, 79
69, 18
65, 71
2, 79
83, 50
26, 47
5, 46
11, 32
31, 20
73, 66
66, 94
55, 76
63, 55
8, 90
9, 97
36, 31
54, 91
20, 26
25, 49
59, 85
44, 78
35, 59
3, 27
77, 37
77, 45
53, 84
22, 71
28, 12
31, 28
47, 84
3, 94
43, 71
91, 52
72, 5
9, 68
78, 64
72, 57
11, 88
93, 53
26, 7
5, 30
43, 37
25, 60
92, 78
15, 57
26, 48
48, 75
35, 59
73, 26
19, 32
47, 81
26, 76
6, 39
81, 88
22, 51
71, 12
76, 6
38, 27
13, 3
86, 91
78, 44
97, 52
16, 40
31, 59
21, 94
36, 28
67, 18
46, 16
75, 27
24, 17
14, 8
44, 72
8, 14
28, 58
83, 48
40, 24
60, 69
24, 95
11, 8
35, 84
98, 93
11, 19
13, 6
88, 11
71, 77
2, 56
90, 48
30, 9
55, 55
35, 7
9, 85
10, 11
53, 97
30, 50
5, 6
80, 60
95, 83
92, 38
79, 10
60, 36
40, 20
17, 57
11, 30
31, 22
99, 70
76, 37
1, 0
52, 83
11, 9
67, 21
95, 83
6, 12
42, 37
62, 34
82, 7
9, 66
0, 6
92, 20
55, 76
46, 93
80, 43
52, 21
77, 57
6, 24
79, 68
8, 26
87, 45
51, 83
51, 56
43, 19
45, 74
26, 42
87, 80
81, 89
10, 18
85, 10
43, 27
62, 1
71, 2
18, 54
47, 99
69, 16
4, 20
81, 69
69, 12
22, 32
18, 11
71, 64
18, 75
99, 76
93, 74
5, 21
11, 3
42, 62
55, 0
79, 39
35, 0
52, 2
23, 42
31, 88
72, 11
97, 34
11, 84
32, 20
88, 36
78, 11
1, 51
67, 7
89, 52
25, 45
97, 84
93, 20
91, 74
17, 23
27, 69
86, 64
71, 85
60, 25
65, 92
1, 23
86, 68
53, 11
79, 66
22, 89
83, 59
32, 69
33, 43
65, 75
32, 95
74, 29
96, 17
68, 42
55, 7
91, 85
39, 63
79, 84
39, 5
65, 86
17, 97
25, 49
51, 47
87, 92
73, 25
24, 0
88, 85
4, 93
12, 21
68, 32
47, 34
89, 41
26, 73
3, 11
82, 11
95, 55
71, 62
64, 88
79, 23
52, 84
27, 67
56, 16
93, 26
3, 43
92, 26
91, 67
96, 71
20, 61
92, 86
4, 22
45, 97
23, 0
11, 11
25, 96
80, 60
91, 39
59, 55
78, 5
83, 97
53, 32
48, 1
25, 97
83, 60
96, 71
42, 29
82, 99
80, 73
6, 36
88, 62
77, 58
16, 1
59, 1
62, 3
27, 62
31, 31
16, 13
72, 70
45, 98
63, 99
69, 95
8, 80
12, 53
94, 15
88, 12
35, 40
79, 79
50, 83
19, 17
63, 60
73, 87
1, 99
50, 61
42, 82
30, 16
26, 80
67, 26
67, 91
74, 18
26, 68
32, 33
84, 61
19, 36
17, 96
72, 22
47, 41
67, 83
28, 22
60, 99
58, 92
15, 31
80, 58
36, 14
78, 29
3, 77
36, 62
76, 9
15, 26
71, 57
28, 57
28, 38
14, 83
3, 97
23, 2
65, 66
98, 79
62, 41
67, 39
19, 88
49, 49
74, 4
20, 62
16, 28
28, 50
84, 18
91, 13
91, 9
53, 29
8, 71
8, 86
89, 0
4, 82
58, 81
98, 95
61, 94
27, 80
0, 34
60, 41
13, 56
35, 10
89, 72
60, 72
75, 51
45, 29
64, 32
65, 45
87, 51
91, 59
35, 63
14, 7
26, 66
10, 54
66, 59
88, 73
23, 60
86, 20
33, 1
11, 56
36, 37
92, 78
47, 95
22, 88
84, 13
78, 80
25, 35
77, 31
57, 14
90, 40
78, 50
78, 59
59, 54
10, 34
47, 95
42, 76
44, 96
68, 67
91, 95
56, 95
48, 91
51, 38
24, 74
76, 86
46, 45
17, 22
46, 0
65, 72
70, 77
92, 65
20, 47
93, 39
65, 48
96, 67
82, 52
23, 76
84, 81
41, 84
96, 99
66, 72
37, 4
90, 86
89, 95
93, 31
45, 88
65, 43
20, 87
2, 73
77, 56
52, 33
75, 44
15, 55
54, 86
38, 90
92, 12
34, 11
51, 42
68, 40
57, 12
73, 93
53, 91
33, 84
20, 29
74, 83
9, 5
93, 39
34, 22
42, 81
18, 50
21, 42
2, 59
78, 9
40, 6
17, 61
94, 34
86, 82
91, 84
16, 92
67, 48
80, 28
0, 9
6, 33
99, 43
33, 61
9, 16
19, 46
23, 21
26, 52
56, 60
67, 61
10, 3
95, 30
76, 30
22, 85
60, 85
86, 23
95, 40
88, 15
79, 22
71, 23
26, 17
95, 69
59, 29
69, 19
61, 21
6, 83
89, 81
90, 52
41, 59
43, 45
63, 70
0, 70
52, 83
49, 48
65, 21
45, 93
50, 87
51, 99
45, 0
22, 22
44, 36
98, 18
18, 56
58, 42
78, 90
78, 91
42, 76
43, 8
81, 14
37, 86
74, 55
36, 12
93, 92
65, 37
92, 6
14, 73
80, 65
16, 47
36, 52
70, 96
88, 78
76, 81
24, 92
54, 95
11, 8
95, 34
17, 22
15, 68
66, 94
51, 6
61, 57
0, 74
97, 2
12, 17
20, 83
8, 57
64, 90
7, 37
79, 31
10, 8
76, 66
30, 24
87, 66
79, 54
73, 40
38, 88
63, 22
92, 34
87, 19
5, 25
85, 17
99, 90
2, 3
63, 95
35, 50
78, 71
27, 71
27, 28
76, 57
7, 53
34, 67
82, 91
77, 63
28, 9
22, 30
97, 46
13, 76
89, 75
29, 26
74, 78
13, 7
86, 12
73, 67
66, 82
21, 97
35, 50
22, 43
1, 32
2, 0
55, 66
13, 87
11, 72
9, 55
36, 32
61, 49
57, 2
82, 35
28, 36
44, 65
79, 50
64, 58
69, 62
43, 26
28, 51
27, 2
41, 76
81, 92
59, 79
76, 65
24, 68
88, 20
87, 92
52, 42
81, 35
77, 73
30, 98
48, 35
9, 2
20, 49
2, 51
32, 2
13, 30
58, 45
30, 27
26, 6
8, 48
77, 37
90, 41
77, 41
62, 9
33, 48
10, 5
31, 33
9, 61
23, 34
71, 57
7, 31
17, 77
17, 8
4, 74
2, 62
85, 90
6, 77
71, 79
94, 1
95, 22
32, 79
74, 95
32, 70
55, 17
4, 26
29, 4
2, 88
9, 93
18, 97
93, 21
34, 23
84, 90
22, 43
52, 76
85, 23
15, 84
18, 90
85, 89
89, 16
72, 71
75, 53
71, 54
98, 25
60, 69
85, 1
7, 80
22, 26
83, 70
22, 37
49, 68
56, 39
93, 47
49, 70
96, 91
61, 45
54, 7
94, 14
83, 27
7, 65
98, 29
11, 25
44, 72
33, 30
54, 46
61, 58
66, 3
55, 44
80, 40
6, 30
51, 89
34, 23
20, 72
95, 91
43, 69
95, 36
70, 68
78, 52
1, 40
36, 7
34, 27
82, 27
18, 20
1, 45
88, 19
35, 78
13, 94
72, 12
93, 93
22, 82
62, 38
25, 41
25, 22
11, 44
20, 96
55, 67
10, 38
76, 35
73, 48
47, 35
83, 43
9, 29
17, 88
77, 4
7, 4
7, 63
36, 15
37, 43
29, 52
54, 51
47, 91
43, 0
45, 64
63, 16
28, 30
67, 1
14, 84
19, 31
45, 11
82, 81
40, 10
59, 76
35, 42
39, 80
2, 67
71, 58
26, 6
93, 50
19, 25
97, 47
3, 74
61, 44
62, 47
83, 22
32, 66
70, 95
64, 72
87, 37
9, 87
34, 6
77, 62
69, 50
14, 71
63, 6
92, 73
3, 68
62, 28
95, 34
11, 29
85, 8
89, 50
13, 77
28, 11
43, 75
23, 29
67, 53
89, 80
52, 6
18, 14
30, 23
5, 10
28, 35
59, 82
61, 88
48, 97
44, 69
61, 8
39, 71
67, 48
93, 90
13, 72
95, 20
87, 8
98, 16
61, 22
71, 73
93, 42
28, 92
10, 88
59, 69
93, 86
94, 91
98, 20
23, 92
27, 64
10, 43
74, 82
91, 90
70, 92
54, 21
74, 39
64, 8
28, 41
75, 67
90, 15
10, 11
40, 34
5, 15
65, 1
6, 4
24, 77
94, 63
66, 49
58, 67
47, 73
69, 85
9, 88
22, 61
90, 53
84, 98
51, 24
91, 78
36, 31
17, 22
61, 38
33, 36
25, 61
18, 84
46, 78
85, 38
30, 58
41, 83
79, 6
40, 61
58, 12
77, 84
71, 63
93, 33
82, 98
2, 36
80, 41
22, 8
50, 75
97, 10
31, 95
14, 68
36, 10
91, 18
25, 24
80, 85
27, 91
60, 52
27, 98
10, 42
51, 92
58, 51
80, 29
53, 94
6, 21
80, 94
79, 91
41, 9
35, 61
68, 67
1, 50
73, 23
55, 70
31, 61
85, 61
46, 2
45, 31
18, 93
92, 35
90, 0
42, 35
73, 56
97, 82
38, 41
2, 53
75, 46
95, 96
47, 76
26, 39
16, 24
27, 24
51, 94
63, 50
89, 92
46, 34
15, 76
29, 90
85, 13
77, 97
0, 36
11, 9
16, 3
65, 19
82, 76
49, 15
22, 55
95, 98
85, 54
4, 78
17, 90
19, 4
0, 47
64, 33
91, 45
53, 88
18, 48
42, 16
74, 33
6, 87
89, 30
69, 91
19, 45
61, 64
95, 80
89, 42
73, 74
20, 5
97, 72
3, 44
34, 78
86, 73
78, 25
19, 45
11, 23
38, 79
14, 93
16, 6
49, 58
25, 17
34, 58
13, 93
68, 24
86, 86
52, 24
17, 24
39, 98
71, 94
81, 51
77, 94
98, 20
23, 96
66, 61
70, 45
60, 58
36, 42
91, 9
17, 63
93, 97
12, 17
51, 2
69, 97
63, 81
71, 6
95, 8
38, 46
60, 20
3, 14
73, 94
56, 60
57, 53
38, 16
53, 73
88, 40
76, 35
3, 42
83, 62
24, 53
58, 61
79, 90
23, 66
34, 70
54, 86
65, 44
60, 57
60, 14
90, 73
41, 35
90, 5
84, 73
80, 85
54, 65
34, 74
76, 99
73, 14
96, 90
3, 97
36, 28
72, 94
35, 32
51, 96
74, 59
60, 66
16, 58
66, 4
81, 98
7, 65
47, 53
1, 6
5, 52
67, 65
44, 77
34, 15
21, 19
65, 96
87, 75
1, 29
62, 26
47, 20
18, 87
72, 63
51, 95
44, 36
84, 69
36, 33
58, 40
58, 29
98, 34
16, 38
55, 46
93, 13
87, 67
50, 69
54, 53
73, 17
33, 66
89, 48
59, 62
19, 9
36, 28
9, 67
55, 46
91, 70
45, 71
30, 78
7, 5
4, 54
55, 63
99, 68
65, 27
81, 99
46, 6
72, 98
87, 22
97, 76
21, 78
4, 17
16, 57
32, 88
69, 62
33, 59
85, 2
30, 59
58, 81
17, 88
38, 60
40, 75
40, 32
59, 53
85, 48
89, 64
7, 7
32, 72
22, 57
90, 27
56, 7
79, 50
98, 92
18, 62
23, 12
68, 96
11, 83
83, 38
14, 66
10, 3
43, 19
88, 16
42, 73
74, 7
91, 31
59, 17
33, 18
71, 32
44, 46
79, 87
79, 69
66, 85
9, 71
60, 14
35, 18
61, 69
93, 96
39, 90
0, 62
48, 20
87, 4
89, 27
22, 37
30, 89
19, 40
61, 64
18, 57
56, 19
66, 87
18, 41
3, 17
17, 99
30, 27
23, 99
65, 69
98, 83
47, 96
80, 58
26, 68
93, 17
57, 75
55, 74
